,Unnamed: 0,sha256,time,datasets
11817,11817,1febd73f6d511b5ec7bab284bc2783d65b6d20ca72dc1a9f4b5cbb4504b9f0a6,2013-04-17 11:31:44,"(2012-08-01, 2013-08-01]"
11818,11818,49a006889f17b8866519b0f9be7a770437391bf634771f335398fd1c7a1ecc3d,2012-08-13 14:25:42,"(2012-08-01, 2013-08-01]"
11819,11819,93800515c01dbf6bedcec4adbbe84b2e53202dffbdaba2db1293c9615bd4e5a1,2013-04-30 09:29:44,"(2012-08-01, 2013-08-01]"
11823,11823,03845dc26951f9333864f8dd7583666b900c4540fed6c74a79d8140570216a7c,2012-09-26 16:24:02,"(2012-08-01, 2013-08-01]"
11828,11828,555860a4e73e0713577f1a7c253422389b4a102fea32f33ddfb870d656456d23,2013-01-29 11:26:34,"(2012-08-01, 2013-08-01]"
11835,11835,3330a29187c35cecae6e67920d25d1609dba59c37c425fd3395bbc3b242e9169,2013-07-29 11:49:52,"(2012-08-01, 2013-08-01]"
11849,11849,113bc5b4787d46197fde12198c25716629e5a2bd19c39abd8084f7da602b01a6,2012-10-30 18:06:24,"(2012-08-01, 2013-08-01]"
11857,11857,0350b95832da23a81e2124961549a70c45d17b595f16665d142beb1e10d43f85,2012-11-30 20:28:56,"(2012-08-01, 2013-08-01]"
11865,11865,c186d495e677390ad1f778d4d9cf401bc590e5c9bfb85c41539760f194241084,2012-08-09 21:44:42,"(2012-08-01, 2013-08-01]"
11868,11868,03596f36667bcacd3a49cb177bc46a29a0e4c09070f0842d19c01fdaabe1a0a7,2012-12-06 16:22:56,"(2012-08-01, 2013-08-01]"
11870,11870,1192337538600f5267f7e9e970ad0b781c702d349f395ce48e22b3fa4036f175,2012-10-22 11:29:48,"(2012-08-01, 2013-08-01]"
11878,11878,11554971552904c8507f1fead7ab6ae70128c66398da65ebae392cabbc67f2c9,2012-12-25 17:41:20,"(2012-08-01, 2013-08-01]"
11879,11879,d0bcc16e62c8a0b4592f2ec98dcc163b165a58c3f26a388ec32b455c1f6499db,2013-02-21 01:15:44,"(2012-08-01, 2013-08-01]"
11884,11884,c41d45786e4ac7a135bd52d8714b690c87365583d53f303ae9be0ec4a0051f53,2013-06-04 14:37:50,"(2012-08-01, 2013-08-01]"
11889,11889,03a47086c58946a8d16894b8b117406bf0a42f54d10fc4b34af8c7747546c8e7,2012-10-14 17:53:18,"(2012-08-01, 2013-08-01]"
11893,11893,ff2d17f6da87ce0aa1a2caf077a6507737cad01bdc86ffe193506d42666a5b77,2013-01-25 16:01:32,"(2012-08-01, 2013-08-01]"
11896,11896,0372046132234eb85701f6890da52ecb1bfe4f7991594f8ccc5ada1864608d88,2012-08-03 19:33:06,"(2012-08-01, 2013-08-01]"
11897,11897,0379928810109c31e61248d35311b8ac439afd0859ea71477207881d7ecb62a6,2012-10-22 09:41:14,"(2012-08-01, 2013-08-01]"
11900,11900,3acd0369cbd7e6547f5acc377a66ffce38a5c0c9756e499a8017138a9d18e57d,2013-04-12 11:57:46,"(2012-08-01, 2013-08-01]"
11907,11907,1130478929a6454a777c2b02b4f283a112c5601ec4b2a1aa0601c661a7b610c0,2012-11-13 15:01:44,"(2012-08-01, 2013-08-01]"
11914,11914,f6e60aafc0381eccdda5189efa99f98e769825931cd5359dbaa73fbc21c4d009,2013-06-24 19:18:42,"(2012-08-01, 2013-08-01]"
11916,11916,03959a76e25284d03c754e41f06923cb9e743e89da9241305f019e526cbea222,2012-08-17 18:03:22,"(2012-08-01, 2013-08-01]"
11918,11918,bb0d1e9992c9b99e8f83057f8b4ea1583bf9852289158ebf28dc6b5a74cbadf5,2013-03-02 12:35:38,"(2012-08-01, 2013-08-01]"
11927,11927,d1c155a9ca99cd70a7e5697ba29f7ce3194d352320aadc7d60518f2058c36de4,2013-04-06 23:17:56,"(2012-08-01, 2013-08-01]"
11928,11928,c052661c020ceec255d2151d4a0217971cfa396f23b8e6f2d26663485e15689a,2012-12-11 15:50:18,"(2012-08-01, 2013-08-01]"
11943,11943,c4333ccb6460af2bf545cc6ce988059cafb6b7f47593764502e9ce4aff715d21,2013-06-16 18:57:46,"(2012-08-01, 2013-08-01]"
11951,11951,1162627e5f6b1da634d79752da64b73823ab6cebdf321291516025e3b55bd479,2012-11-08 15:59:18,"(2012-08-01, 2013-08-01]"
11960,11960,69cd5d6772ec47549d53b8821a4b01820901d6c1032f13766c6cb5cbd26d2557,2013-04-02 09:39:40,"(2012-08-01, 2013-08-01]"
11965,11965,03cf450dc094e1247cf51e12fcc9a1e9fc54adfa278b916029f7aa6a8309019a,2012-10-19 13:12:40,"(2012-08-01, 2013-08-01]"
11969,11969,03790a29f0f637cead6925c9ab2166eb46ae1457ea00b0d2441f1c481a94d8a2,2012-11-05 00:27:10,"(2012-08-01, 2013-08-01]"
11974,11974,a83e7ff825bd826379cac3eb6cd584aef9a738cfa9192cde57765de78203611f,2013-05-01 11:57:38,"(2012-08-01, 2013-08-01]"
11977,11977,5b23577d50a0ee0254993f572493f21ac45a1e1e2913977b7ef487efde3c5e4d,2013-02-27 12:42:12,"(2012-08-01, 2013-08-01]"
11980,11980,aa2d823e83494a8cffdd820eb06605fc6ab7db720898a03ad26c145383197798,2013-01-10 22:12:58,"(2012-08-01, 2013-08-01]"
11983,11983,0429c8fb12bace37f39dddb5090e1be659dd4acbf2c430d5414ae52cd499961e,2012-09-27 21:29:24,"(2012-08-01, 2013-08-01]"
11987,11987,c71ba104d7a9a98c493f77c17b168b0eb5d7d87bbe4e9ce219cc78540fafab8d,2013-03-15 01:47:38,"(2012-08-01, 2013-08-01]"
11988,11988,ea52b5c34c0d4a0ebdf1f00ee0bffaebce643f5bc6c584f25f4bad8735f887af,2013-02-25 12:20:48,"(2012-08-01, 2013-08-01]"
11989,11989,4a11d589441910d651cd74cdd5a2339cca62c8df5745659925a00c5fe5ab6642,2012-09-23 00:19:20,"(2012-08-01, 2013-08-01]"
12004,12004,f569bf3cbd8ba356ac0b13f7b88c47069402b753b75ad08107ed5fe7dbade923,2012-09-11 14:07:46,"(2012-08-01, 2013-08-01]"
12006,12006,40b236a52f2835946bff7de73d9497bfa2b59934ca07fef1799efaa1a3f7eeab,2013-07-10 11:18:38,"(2012-08-01, 2013-08-01]"
12013,12013,d55d0f2c2ea49edf8c9db887c9f03abdb262a139f258459368e6443fecd6d9e2,2012-12-13 10:25:10,"(2012-08-01, 2013-08-01]"
12019,12019,02f01b9bc66e537db8b35ec34a3c8bd3c1b3ac0a131cad524e6a641bba56e48f,2012-09-17 08:44:18,"(2012-08-01, 2013-08-01]"
12028,12028,0402c859d05b2b0e2cd191a48fe9fe6fa28de547122e6727ad445f53ed336d81,2012-09-22 00:02:56,"(2012-08-01, 2013-08-01]"
12032,12032,c1303536cfd10a033d38e7506953dd19c4e6fb14184dfe03481d95e655712098,2013-06-13 21:45:28,"(2012-08-01, 2013-08-01]"
12033,12033,cc678946833572b0e9eb3e3d1f0e763e1b65d875c319a9ae04eac2fd51471b4d,2012-08-26 11:55:44,"(2012-08-01, 2013-08-01]"
12034,12034,cfddbc988b8e970e546980c2d3afa1f7f3c957bcd9892f64bfe2fe4d6dff9e56,2013-07-22 13:03:16,"(2012-08-01, 2013-08-01]"
12040,12040,02ed6dec7f1f1045af31ffc194f6292ff1ac1fbc9f08975c6776687b8b854554,2012-09-20 22:42:06,"(2012-08-01, 2013-08-01]"
12044,12044,03ecf260fc8b032938953f3f58015678456b674d62ebfb2913167b6e24694a20,2012-10-31 19:23:26,"(2012-08-01, 2013-08-01]"
12056,12056,11744f965d4ae744ab8cc4bab76a83403bdc70daba071069aad3277c07a66aaf,2012-08-28 13:13:40,"(2012-08-01, 2013-08-01]"
12058,12058,0420551ec76802206da3fed09c862948692241bc2acd94f64a9ae576b6a481d8,2012-08-21 19:18:22,"(2012-08-01, 2013-08-01]"
12071,12071,620421ea98724ad4596192478d0856972960aaaeca462048fd6d5d21d7e8a116,2012-09-27 12:58:10,"(2012-08-01, 2013-08-01]"
12074,12074,039e7972b0f624c0e94f13a9c90b3a3a7c7b850093b5c9e16ac150f61cedc1b2,2012-12-12 20:56:00,"(2012-08-01, 2013-08-01]"
12077,12077,33cbadfb267c64baa90ba12a58fa0faa9501dd8de106cc6f694560250a53ae9c,2013-06-13 00:46:52,"(2012-08-01, 2013-08-01]"
12084,12084,195f27adeeaa0d90f3096e507d95034e066fe27e72754a0c67c6a699f5fd00d7,2012-11-01 22:28:30,"(2012-08-01, 2013-08-01]"
12085,12085,03e11a0507a7b3c31b7a5251f732c84ca6e2b4b160666439104b6eaf22f8df28,2012-08-01 19:05:18,"(2012-08-01, 2013-08-01]"
12087,12087,504c430ee286529b41e085be21cf93764a17af02601ee722db17cd7a57c6c53d,2012-12-21 10:36:56,"(2012-08-01, 2013-08-01]"
12089,12089,02e217f95f6219f33641188a028a5cb78299145eda1ab1879b4d8232e34634f9,2013-03-26 16:06:16,"(2012-08-01, 2013-08-01]"
12093,12093,579ffb579aa36f2e989168c1b6d360f12bf3caf4109f4ba1abd89879fb8df03f,2013-01-08 18:48:00,"(2012-08-01, 2013-08-01]"
12098,12098,2d7576da77e6925b9418d96ea357a494692a7af8b8678b26dbfb8ca4de20d817,2013-03-12 15:18:48,"(2012-08-01, 2013-08-01]"
12099,12099,a630ab10a5535efcccb2502808a16f57564d553bcf70b4e9d5eeb521f6edb333,2013-04-08 10:03:24,"(2012-08-01, 2013-08-01]"
12110,12110,751571e4a07cd33af99af2a22d09b6c06c29fc8a53dc91056c53bd88df60abc8,2012-09-18 12:13:12,"(2012-08-01, 2013-08-01]"
12117,12117,0422bea56a000b32d3e2620b988adc84ebdd88fe580aa53fe7cd35656863a92c,2012-11-15 05:23:44,"(2012-08-01, 2013-08-01]"
12121,12121,120b0be124ebc6c469bd6cb020c82a7dd117cf5ba6def05e69de04c1a55f28d0,2012-08-07 17:47:04,"(2012-08-01, 2013-08-01]"
12123,12123,03a7b3b36a902e80f4bf61207255c5841f41bddbe2e365266c55a5dbd4a1ae6d,2012-10-26 00:07:02,"(2012-08-01, 2013-08-01]"
12124,12124,846b4c4c0931b0fb1ceb139f895119db8b75d88e1610818f727ab8b4bf8ddbc8,2013-02-02 01:06:32,"(2012-08-01, 2013-08-01]"
12139,12139,c47d381c11d64298722c7d9fe35bb2e3eff5893d4591875cf7e1c87831f00e2c,2013-02-16 10:47:50,"(2012-08-01, 2013-08-01]"
12141,12141,5727ba5e50db1275c99d4da6b63e9d4f868cf134f8f65eba4a41366d08e5e2b3,2013-02-07 21:44:22,"(2012-08-01, 2013-08-01]"
12145,12145,dfaff5cd2fac64197bbfcd490d3aacfcfd52ab4524d24ff71cf4d0feadb84253,2013-05-13 17:35:46,"(2012-08-01, 2013-08-01]"
12158,12158,5fd0951c7bc87eb9689418ca332f3dc3fc24a64388873d28e0b3b91a3a20f3ea,2013-02-05 22:06:50,"(2012-08-01, 2013-08-01]"
12165,12165,798bd67eef95b7cff7321d7ac4d60d4b93c27610f4656513f3e1fe666f4c67c1,2013-06-13 02:09:20,"(2012-08-01, 2013-08-01]"
12168,12168,05ebdcd2fc70e66e21e3066bdfaab8989f4cf7f639380d4da87b35737ecc17d5,2012-11-01 19:33:36,"(2012-08-01, 2013-08-01]"
12187,12187,11b3234a9cf9e7bf0c02a3b8f500744961e544996a4eb8674b89acd3e9f2454f,2012-11-07 23:13:18,"(2012-08-01, 2013-08-01]"
12189,12189,1149df11af5461535e8e0b40d146b5c32711220c6fec624ad9c05e0d4714de39,2012-11-20 11:51:00,"(2012-08-01, 2013-08-01]"
12213,12213,8efa7339403f48fb6e299037a076633626f51f733f279913cd9e58e08e63641e,2013-07-20 16:39:48,"(2012-08-01, 2013-08-01]"
12225,12225,9bf08895923a754398992aa65acd7ce1e8db847787b59daeb9814113bb9265ec,2013-03-12 20:24:48,"(2012-08-01, 2013-08-01]"
12229,12229,a12d507a4ef4fc19327342b83f042e394e824a31e2b97644795a70a1bcc49e99,2012-09-28 01:55:30,"(2012-08-01, 2013-08-01]"
12230,12230,117435f9e1eabafcaf90d72a42e4ba8b99a464786d7d2f3a5514ed4bc7fe0f17,2012-12-27 09:48:22,"(2012-08-01, 2013-08-01]"
12236,12236,6fb35930617a4cee674db56a7f21d61db3a5cdc7122013ee2966c7374dc9c2e7,2013-04-04 17:14:26,"(2012-08-01, 2013-08-01]"
12239,12239,5f92c389eda35b3833fa2fde8683a54a60fcac71deea1bc41f9896943a0244e2,2012-12-22 15:02:34,"(2012-08-01, 2013-08-01]"
12243,12243,cac18abd7cbf3b9114f044a4aefce0da0a9f254ec008e08918b0abbd62898260,2013-01-18 15:06:44,"(2012-08-01, 2013-08-01]"
12246,12246,76c723d32c5220b90e910b88558ab24602f6a33aa67d3db4392dab1cb298cfb5,2013-03-18 09:17:38,"(2012-08-01, 2013-08-01]"
12252,12252,03b9025d869a92e64664543531ba0d273547130f41e963f4b6171fe7199239cf,2012-12-20 20:48:26,"(2012-08-01, 2013-08-01]"
12256,12256,914a5d8999ba7ee821d218a9c3603408514c9eac55453ac193d50ec0e160ede0,2012-11-12 14:37:50,"(2012-08-01, 2013-08-01]"
12269,12269,aa8a44edbcd2cfdad6f8233534fec27914f5db764299261c05b7e713bb97e963,2013-04-08 20:56:14,"(2012-08-01, 2013-08-01]"
12270,12270,04182e10e7a62861ff94fd84e47b5f9e49c5b535dde669186d281aee1659835c,2012-11-13 11:55:04,"(2012-08-01, 2013-08-01]"
12271,12271,7cdf6a2df3a0d624c708d5c27ef13aee07955559454e87b8b1f6965d20c473bb,2012-11-06 13:15:52,"(2012-08-01, 2013-08-01]"
12287,12287,635bc7cc331d370795c5dc42c5f8a2f54cf39150070ce2aa24a679adbd986773,2013-06-16 13:38:24,"(2012-08-01, 2013-08-01]"
12293,12293,03b075641f99461a174ed80c4506505454f43281ce292c243bc872c8f3715617,2012-08-01 21:58:22,"(2012-08-01, 2013-08-01]"
12294,12294,03ffefb5f547512fd3f09f4b789b64f7c0f25a3a9bce32ceb33198f01970bc9e,2012-10-05 18:40:20,"(2012-08-01, 2013-08-01]"
12296,12296,6ddae0b13864ca034b120f91c92294c3b7fe8b798ef3da9d648bc7cc4a693da1,2012-11-07 10:37:16,"(2012-08-01, 2013-08-01]"
12301,12301,d26b465175cc2617db4c0546ce84563979410d48e3be70e11f98585795a6c1fa,2013-03-29 16:39:34,"(2012-08-01, 2013-08-01]"
12305,12305,0d256a8c65654fc7e24d9b14ee8c4e4ddd123ce14b300571a9efe37155f60821,2012-12-07 21:36:46,"(2012-08-01, 2013-08-01]"
12308,12308,114752a9b98878b161b5339b7c3447ee2468661c34511c31f22c83b3b152a11f,2012-12-19 16:48:06,"(2012-08-01, 2013-08-01]"
12317,12317,750194f5c758817dbfe073e0a80ca95877d2c6f78133dd1ab3c524c1183793d9,2013-06-07 02:45:30,"(2012-08-01, 2013-08-01]"
12328,12328,c843f98823807683661eaf35e32c40d942996d46da668b6192565a51d8773474,2012-10-11 11:38:36,"(2012-08-01, 2013-08-01]"
12329,12329,11e819ef6c1587e0d5338c80d3770d206f2a6214e638fdf405585082280a8ddc,2012-11-15 17:40:44,"(2012-08-01, 2013-08-01]"
12344,12344,036f4e9aa4229c4b3cbab77d39b853c2e359ef773840d52e479f36165ffacb32,2012-11-27 13:12:44,"(2012-08-01, 2013-08-01]"
12348,12348,110e2cf27957d44f22c4f3b9fe7c2854101c4a9138b91ccc0ebf77369d9e3359,2012-10-12 10:27:04,"(2012-08-01, 2013-08-01]"
12353,12353,a9e195eba11263e03f11483255b5804ae856528f4e278d838fbbe15ba8d2b858,2013-04-17 14:36:32,"(2012-08-01, 2013-08-01]"
12359,12359,03e5c1a2f6c8d49abcbb5ddfb15c84e8826e34b12e07f53a6e85e4897093f162,2012-11-10 09:23:24,"(2012-08-01, 2013-08-01]"
12361,12361,293d8611b31ad4001d31f7be1c64f96631bf0c0fa3b31e763f1f4a9fa73bfd66,2012-08-17 11:52:56,"(2012-08-01, 2013-08-01]"
12378,12378,07bfadfd635e8f3aca5d97470b27a20d2fde169d31e1d1636926da65eb903b30,2013-04-23 13:01:38,"(2012-08-01, 2013-08-01]"
12380,12380,c2b29ead82e5de830a6190eccee27c12d8531f12471ee184e812a039237838c8,2013-04-06 15:20:04,"(2012-08-01, 2013-08-01]"
12386,12386,113d3b92072562447ebe87786f8a3b69175263fca323e78cae76b4655c248e6e,2012-10-01 09:42:46,"(2012-08-01, 2013-08-01]"
12395,12395,11576c54cd734c4b63ec9eeea52cf7ffdfb749d7ac418aa947c49a7beee36860,2012-09-05 23:54:16,"(2012-08-01, 2013-08-01]"
12398,12398,03d807a3915098c7f418f84b8686333f2c5c373239ec894c1cefa6648b95b584,2012-09-12 11:13:54,"(2012-08-01, 2013-08-01]"
12403,12403,2442498102b5a8fa802bdefb889d5ea68a1a6731fa0418f2bbfc25efd685a0f3,2013-01-31 16:18:56,"(2012-08-01, 2013-08-01]"
12406,12406,11650e9b04fd18b0d3601df94159b89e32f83bbe16b71df95aff1444c9f038ee,2012-10-20 23:19:28,"(2012-08-01, 2013-08-01]"
12411,12411,47a03d268a95dbcc035ffd237cc3ad8b888aab9ebe9ddd30729d2e44b70b47ed,2013-02-10 16:53:50,"(2012-08-01, 2013-08-01]"
12422,12422,acb830319c672de9520ee7079f01a8ceac1c1d523075492f145b7169ee31bef0,2013-05-09 19:40:36,"(2012-08-01, 2013-08-01]"
12423,12423,3df465af65327fd86d639b8313df82b2b1cbd17cca8db0baf38ab66d9f3a2da5,2012-08-25 12:24:34,"(2012-08-01, 2013-08-01]"
12436,12436,f739f2d043b94abb214a26abf97630e136c70cdf6d163d996f8803c3c2193387,2013-04-30 10:36:50,"(2012-08-01, 2013-08-01]"
12438,12438,e0f559fa16f2d58127a9609cb8fa1e2b51df90b9806a60c4f233b8c55e056250,2013-04-22 21:31:26,"(2012-08-01, 2013-08-01]"
12441,12441,78b8208052180662ad3b300d7f0fc47725ea772988c42e41d8522a873ba178c7,2013-04-09 16:52:08,"(2012-08-01, 2013-08-01]"
12449,12449,abff62df209aa696cab35d85bc3600e22d0efb76e40c50f4764e93170175efd1,2013-04-07 20:25:52,"(2012-08-01, 2013-08-01]"
12457,12457,b6c0573e57bfb4c578e354aa106e74647b48484bde58a19a72fc9df90b704d9d,2013-06-22 14:40:02,"(2012-08-01, 2013-08-01]"
12460,12460,199140fe11602c63a61a7c3affa5d8652d767b1f461d3bb282e4cddf426b0e59,2013-06-24 21:05:26,"(2012-08-01, 2013-08-01]"
12461,12461,cb246c890fa57eea41e38484b8f64e763c434253cdc15faa09ff62bfcc135764,2012-12-16 19:33:50,"(2012-08-01, 2013-08-01]"
12463,12463,0338bbb0520b30217413cc837d8537b59df0e6db92d80be8591064a5cce82d33,2012-12-22 18:41:10,"(2012-08-01, 2013-08-01]"
12465,12465,2c96b73bdebb89fe4059d65931f679526d8678ef48f4df167b41f5ab3fc2fc21,2013-02-10 23:09:30,"(2012-08-01, 2013-08-01]"
12467,12467,422c45e85e58c25aa55059a0dde50e0c7269ea3585d55e2db21ab7d1c7a51bdd,2013-01-06 16:04:18,"(2012-08-01, 2013-08-01]"
12471,12471,1b60a5da0ee68fc1425ef879bea3529a34c4329ebd67a6632321689b354479d6,2013-07-22 14:23:02,"(2012-08-01, 2013-08-01]"
12476,12476,033836612cd1e0eeb3f52ec7f55dca8a3c679be63f26649662fa9d3790f08715,2012-12-18 22:50:08,"(2012-08-01, 2013-08-01]"
12477,12477,03e913714cc62cd56f59a4540d7138f1235c2bc426f58469f17c825f461660cc,2012-08-25 10:48:44,"(2012-08-01, 2013-08-01]"
12479,12479,29d3c2c4c8e7e6e075917c4b5fe83b2c0b6e89efde6ff8268fd30d6e0090406d,2012-12-19 07:49:44,"(2012-08-01, 2013-08-01]"
12494,12494,11134bdb84680142f3f68b1ec609d0a772ebdd02e655eedfa76736591e031833,2012-09-30 21:21:56,"(2012-08-01, 2013-08-01]"
12496,12496,042826c2d71a1bc4b6311c812dae283f68c01890eb324a7bfb19c5d6fdb30b1d,2012-12-18 15:05:54,"(2012-08-01, 2013-08-01]"
12497,12497,03312a83d30f3026c201fa9495c745252429ad9d113a19d17bc7f150d84b8500,2012-11-04 15:23:00,"(2012-08-01, 2013-08-01]"
12498,12498,88df3d64ac7c7828117c6701bf204ba585f9cf0dabb848d26df0ebb19d5597e4,2013-02-04 04:17:50,"(2012-08-01, 2013-08-01]"
12501,12501,a9bdb67fa67e7f9808759f83887b6548857f0ae1d6ca05fea1c7376b5c7ec94a,2013-01-26 13:34:26,"(2012-08-01, 2013-08-01]"
12510,12510,ef6a0fc3d057c5cdb5760a4087c98c1c3cbfe7b480c1ad441eb8cd13b4769e44,2013-03-14 17:07:30,"(2012-08-01, 2013-08-01]"
12518,12518,0340948b8846c1d10670234c04223de2a3025065eb207d44913e2afad29d8777,2012-11-19 14:00:12,"(2012-08-01, 2013-08-01]"
12521,12521,110be1e4a27055632eb50d895c1eaa1ed28087f4a311c96947343a3d2e1cde6d,2012-09-13 20:59:24,"(2012-08-01, 2013-08-01]"
12522,12522,039f29138640831b3bc0281a2c69687543c62248c487386b2ea472db3e34d2f9,2012-10-27 03:55:36,"(2012-08-01, 2013-08-01]"
12523,12523,13b9a4715fa59ba12adf4d513d32d9256d42c9896c5c35d4a34acc5dda55c755,2012-08-08 18:05:00,"(2012-08-01, 2013-08-01]"
12528,12528,11e1c46bdc136cc9ede113d960d2988659d13e34ec597f182c5e4e21271c79b5,2012-09-12 12:56:06,"(2012-08-01, 2013-08-01]"
12536,12536,d7ba6d95a9a13b4f8503ac9a35e24dec41aa99258fcab6818bc2dcb5a784f755,2013-04-22 11:57:08,"(2012-08-01, 2013-08-01]"
12540,12540,03b38da46d67fb80883bc557cb6d16322f00db36f4900fccd28c691c02cf5f73,2012-12-18 12:55:46,"(2012-08-01, 2013-08-01]"
12542,12542,1148e2133c093f5a83880f0d3cd1ae7d969fe7b3f19a360250d08b92fcc69aa2,2012-09-28 20:12:10,"(2012-08-01, 2013-08-01]"
12543,12543,73df10235180c7b345959c222525acc2312463bdd4c472fe273f0e69ca49cf85,2013-03-26 13:27:48,"(2012-08-01, 2013-08-01]"
12547,12547,6df48ff6f29c10bdd736cedcca8fc68dcc25e9406a36c1a7ec53e645d59e3957,2013-04-11 20:23:52,"(2012-08-01, 2013-08-01]"
12554,12554,11ae19859ea870bdac1eec2805b644dacbc1bd4e9d25c844fb15d391360e5c3c,2012-09-08 12:41:34,"(2012-08-01, 2013-08-01]"
12557,12557,04064387710674570b5ce5b468040c656ee8d271816939cf0d01ab39baad7ffe,2012-12-07 11:04:42,"(2012-08-01, 2013-08-01]"
12571,12571,112206f7b28bde306badbcdc8a10adad7acd403115fa4151c23f6e5387eceebd,2012-09-15 15:54:32,"(2012-08-01, 2013-08-01]"
12577,12577,02db59a7c0ba58181bfc0ac98511dadee1626b3c0d1f5672833f7f2a9a46e98f,2012-09-08 18:30:18,"(2012-08-01, 2013-08-01]"
12580,12580,01c6f92724b8271feafa4d9ccbc4287c65aced942dbce4191cd0961eb896316e,2013-06-14 14:07:38,"(2012-08-01, 2013-08-01]"
12590,12590,116a7ed02dad68ccd505f996be2fbc1613698dab8360259f42d37fe4fa263858,2012-11-02 14:41:06,"(2012-08-01, 2013-08-01]"
12596,12596,113813afa46c7679b81a14351f8e2dce8971615966b2b274ec438c5418e368d7,2012-10-31 16:50:56,"(2012-08-01, 2013-08-01]"
12609,12609,5a9bb1b045a5721479035b5deb6ed82aa6b56285ffe98f7dc8500a0e61f9adb2,2012-10-19 16:45:34,"(2012-08-01, 2013-08-01]"
12610,12610,03ba292e6d33b1becae9dc72ac93d3a26d37ff1b076a4b23e86483d1247d6a67,2012-11-06 09:10:00,"(2012-08-01, 2013-08-01]"
12611,12611,11518040643e753107b45c16f8a969ee6ba0ac4146073c3df80b7df4492bd56d,2012-12-29 12:22:32,"(2012-08-01, 2013-08-01]"
12619,12619,32f11f5fb6a62783e3afaec065b042b84c1193d618627b06624a529e7ed8e01b,2012-09-24 23:21:32,"(2012-08-01, 2013-08-01]"
12620,12620,11466f1322ab12cf39e01d7d0fe35bc6bca8b0c3af72206bb9be1035f7769ad5,2012-08-31 17:25:04,"(2012-08-01, 2013-08-01]"
12624,12624,03646e648e08a800fdfd9bcd840b7c141fbcef220be91e7566d74148c0fde6ee,2012-11-02 09:21:12,"(2012-08-01, 2013-08-01]"
12627,12627,ca5a4fffdb49ab0394f3e6a6ddf863289ebf44ce0e5f2dfe0cf8875c9fb7b314,2013-04-18 18:57:52,"(2012-08-01, 2013-08-01]"
12628,12628,34c33e7bf14aaff3c3508b8464ac2e4afa601fd566d789618c9781de831d0682,2012-10-20 22:34:54,"(2012-08-01, 2013-08-01]"
12629,12629,033fff52104f4deba5d5bccc96fa28c0c4cc4e0bff18c8e058feb894f14e6c0d,2012-12-19 15:02:58,"(2012-08-01, 2013-08-01]"
12631,12631,030fdf6f5eec755de66f93b597571b3473cad18f99e254bdaa710e2f7a59c6dc,2012-12-13 15:08:02,"(2012-08-01, 2013-08-01]"
12652,12652,13cea27e04d4fdd0a9367d58e8fa2d62475d9bebcfc9e805f4db59c5c200c15b,2012-12-16 07:01:32,"(2012-08-01, 2013-08-01]"
12658,12658,8998684d0b30ffd1ed75e45e77390bcb1412a00be1fc87a672a21100869a217a,2013-03-08 22:43:34,"(2012-08-01, 2013-08-01]"
12666,12666,0400958bc9d82e5f056477fb29f7c0bb8a57f820a722ac600f0aeecc2168cc12,2012-12-11 20:17:38,"(2012-08-01, 2013-08-01]"
12668,12668,152db44a26e6b20630952a1763f656f8e39f6b0a9ce593fc4f5f301013701361,2012-12-07 11:46:02,"(2012-08-01, 2013-08-01]"
12676,12676,03444af2acd32c724e42acd11a7fb921cfb4b9f5b883d995d92341c234e4ed5f,2012-09-26 15:40:52,"(2012-08-01, 2013-08-01]"
12678,12678,11af841488561911c72bd8e675b8ef452928548047c9dc386b019c2f2170c0af,2012-12-17 17:11:30,"(2012-08-01, 2013-08-01]"
12693,12693,35e3cb35df56d1910627c9af331d7f63ad272df11ef17149d4b8d1d0b596ff94,2013-07-10 15:23:16,"(2012-08-01, 2013-08-01]"
12701,12701,11b8deed899445688164ce8c117b212b4350824194b5fd378203579c7d587911,2012-09-19 22:00:38,"(2012-08-01, 2013-08-01]"
12712,12712,8b197c50f81d98c0bd1f6f05b6908fdf386411fa4bf119fd49bdcfe5fde572d5,2013-07-12 10:08:10,"(2012-08-01, 2013-08-01]"
12713,12713,c8f626732ff4acccdead2adb1125d3ddcd2e0ec71e7645a4ef049909309fdf74,2013-03-05 23:15:00,"(2012-08-01, 2013-08-01]"
12717,12717,881395ab401f153c160cc3934910b5cc0efdd33f7d51ee0242d3d5ff09b72681,2013-04-26 10:57:24,"(2012-08-01, 2013-08-01]"
12720,12720,f6e3f8d020d88b4b0af3d2efb7e88aa5c4fcbc7ecb5015eeebd84ef5ca8c6ad8,2012-08-22 11:40:06,"(2012-08-01, 2013-08-01]"
12729,12729,031ae07cffd26f85da6c1f744b1df195d2e011ba058928727c68f715d861232b,2012-08-18 14:36:08,"(2012-08-01, 2013-08-01]"
12738,12738,03bc90ae6bc2a84d4b96712b1d82fd37127a36f4836db3ca2edad9b6ae6833e4,2012-09-05 16:04:48,"(2012-08-01, 2013-08-01]"
12740,12740,035d226fac9b1395abfc45c35341c0826562a58a3aba3a985f0282abdee67564,2012-10-17 15:23:48,"(2012-08-01, 2013-08-01]"
12743,12743,81b9d00f147f68ae0de56fba2d253e2423664ca8cc4c24554ef398d41a3652bb,2013-04-16 14:37:44,"(2012-08-01, 2013-08-01]"
